"";"date";"profondeur";"Chl_a"
"39462";2019-05-20;26.166;2.01
"39463";2019-05-20;26.686;1.85
"39464";2019-05-20;27.206;1.88
"39465";2019-05-20;27.706;2.25
"39466";2019-05-20;27.961;1.7
"39467";2019-05-20;28.46;1.54
"39468";2019-05-20;28.725;2.38
"39469";2019-05-20;29.225;1.48
"39470";2019-05-20;29.48;1.51
"39471";2019-05-20;29.745;1.51
"40223";2019-06-03;0.408;0.25
"40224";2019-06-03;0.908;0.22
"40225";2019-06-03;1.162;0.22
"40226";2019-06-03;1.672;0.22
"40227";2019-06-03;2.182;0.4
"40228";2019-06-03;2.682;0.46
"40229";2019-06-03;2.937;0.59
"40230";2019-06-03;3.192;0.65
"40231";2019-06-03;3.447;0.74
"40232";2019-06-03;3.732;0.89
"40233";2019-06-03;4.222;1.14
"40234";2019-06-03;4.742;1.82
"40235";2019-06-03;5.252;1.36
"40236";2019-06-03;5.751;1.51
"40237";2019-06-03;6.006;1.64
"40238";2019-06-03;6.261;1.73
"40239";2019-06-03;6.516;1.91
"40240";2019-06-03;6.781;2.25
"40241";2019-06-03;7.301;2.9
"40242";2019-06-03;7.801;2.28
"40243";2019-06-03;8.056;2.41
"40244";2019-06-03;8.311;2.22
"40245";2019-06-03;8.566;2.22
"40246";2019-06-03;8.821;2.31
"40247";2019-06-03;9.075;2.72
"40248";2019-06-03;9.341;2.78
"40249";2019-06-03;9.596;2.84
"40250";2019-06-03;9.861;3.15
"40251";2019-06-03;10.116;3.43
"40252";2019-06-03;10.615;4.35
"40253";2019-06-03;10.891;4.88
"40254";2019-06-03;11.38;5.15
"40255";2019-06-03;11.635;6.17
"40256";2019-06-03;11.89;5.71
"40257";2019-06-03;12.145;6.2
"40258";2019-06-03;12.4;6.82
"40259";2019-06-03;12.675;6.36
"40260";2019-06-03;13.185;6.73
"40261";2019-06-03;13.695;6.02
"40262";2019-06-03;14.225;7.93
"40263";2019-06-03;14.725;7.38
"40264";2019-06-03;15.214;6.85
"40265";2019-06-03;15.489;6.14
"40266";2019-06-03;15.999;5.62
"40267";2019-06-03;16.509;5.83
"40268";2019-06-03;16.764;5.62
"40269";2019-06-03;17.305;5.49
"40270";2019-06-03;17.774;4.78
"40271";2019-06-03;18.029;5.71
"40272";2019-06-03;18.284;5.46
"40273";2019-06-03;18.538;6.14
"40274";2019-06-03;18.814;5.8
"40275";2019-06-03;19.313;7.19
"40276";2019-06-03;19.568;6.95
"40277";2019-06-03;19.823;7.47
"40278";2019-06-03;20.078;7.25
"40279";2019-06-03;20.364;7.1
"40280";2019-06-03;20.843;7.75
"40281";2019-06-03;21.098;6.51
"40282";2019-06-03;21.363;5.71
"40283";2019-06-03;21.873;6.82
"40284";2019-06-03;22.128;5.65
"40285";2019-06-03;22.383;4.6
"40286";2019-06-03;22.638;5.15
"40287";2019-06-03;22.893;4.57
"40288";2019-06-03;23.158;3.95
"40289";2019-06-03;23.657;4.41
"40290";2019-06-03;23.912;3.77
"40291";2019-06-03;24.167;3.52
"40292";2019-06-03;24.453;3.73
"40293";2019-06-03;24.932;3.43
"40294";2019-06-03;25.207;3.61
"40295";2019-06-03;25.707;4.01
"40296";2019-06-03;25.962;3.61
"40297";2019-06-03;26.227;3.58
"40298";2019-06-03;26.492;3.36
"40299";2019-06-03;26.757;3.36
"40300";2019-06-03;27.247;3.18
"40301";2019-06-03;27.757;2.65
"40302";2019-06-03;28.267;3.02
"40303";2019-06-03;28.521;2.59
"40304";2019-06-03;28.787;3.02
"40305";2019-06-03;29.042;3.21
"40306";2019-06-03;29.296;3.06
"40307";2019-06-03;29.806;3.09
"41065";2019-06-26;0.367;0.22
"41066";2019-06-26;0.622;0.18
"41067";2019-06-26;0.877;0.22
"41068";2019-06-26;1.142;0.28
"41069";2019-06-26;1.397;0.28
"41070";2019-06-26;1.897;0.4
"41071";2019-06-26;2.417;0.71
"41072";2019-06-26;2.906;0.99
"41073";2019-06-26;3.171;1.11
"41074";2019-06-26;3.457;1.33
"41075";2019-06-26;3.936;1.6
"41076";2019-06-26;4.191;1.67
"41077";2019-06-26;4.446;1.88
"41078";2019-06-26;4.731;2.04
"41079";2019-06-26;5.211;2.38
"41080";2019-06-26;5.476;2.47
"41081";2019-06-26;5.731;3.09
"41082";2019-06-26;6.251;4.14
"41083";2019-06-26;6.506;5.06
"41084";2019-06-26;7.016;5.74
"41085";2019-06-26;7.271;7.38
"41086";2019-06-26;7.526;8.24
"41087";2019-06-26;7.78;11.45
"41088";2019-06-26;8.035;13.52
"41089";2019-06-26;8.29;17.1
"41090";2019-06-26;8.545;20.43
"41091";2019-06-26;8.8;19.48
"41092";2019-06-26;9.32;10.96
"41093";2019-06-26;9.84;5.86
"41094";2019-06-26;10.35;5.43
"41095";2019-06-26;10.84;7.25
"41096";2019-06-26;11.125;5.49
"41097";2019-06-26;11.604;5.8
"41098";2019-06-26;11.88;6.17
"41099";2019-06-26;12.135;6.64
"41100";2019-06-26;12.4;6.7
"41101";2019-06-26;12.899;6.51
"41102";2019-06-26;13.154;6.54
"41103";2019-06-26;13.419;8.4
"41104";2019-06-26;13.919;10.77
"41105";2019-06-26;14.429;11.02
"41106";2019-06-26;14.929;10.37
"41107";2019-06-26;15.204;10.43
"41108";2019-06-26;15.459;10.28
"41109";2019-06-26;15.714;9.17
"41110";2019-06-26;15.969;9.2
"41111";2019-06-26;16.224;10.09
"41112";2019-06-26;16.723;8.89
"41113";2019-06-26;16.988;7.62
"41114";2019-06-26;17.488;8.03
"41115";2019-06-26;17.753;7.44
"41116";2019-06-26;18.008;7.62
"41117";2019-06-26;18.263;7.35
"41118";2019-06-26;18.793;7.66
"41119";2019-06-26;19.283;9.91
"41120";2019-06-26;19.538;10.06
"41121";2019-06-26;19.793;10.34
"41122";2019-06-26;20.068;10.4
"41123";2019-06-26;20.343;9.91
"41124";2019-06-26;20.833;9.63
"41125";2019-06-26;21.332;9.38
"41126";2019-06-26;21.598;8.86
"41127";2019-06-26;21.853;8.7
"41128";2019-06-26;22.118;9.14
"41129";2019-06-26;22.617;8.27
"41130";2019-06-26;22.872;9.26
"41131";2019-06-26;23.372;9.01
"41132";2019-06-26;23.627;8.3
"41133";2019-06-26;23.892;7.5
"41134";2019-06-26;24.167;8.18
"41135";2019-06-26;24.687;5.99
"41136";2019-06-26;25.177;5.53
"41137";2019-06-26;25.687;5.34
"41138";2019-06-26;25.942;4.75
"41139";2019-06-26;26.197;4.66
"41140";2019-06-26;26.706;4.6
"41141";2019-06-26;27.226;4.91
"41142";2019-06-26;27.736;4.48
"41143";2019-06-26;27.991;4.6
"41144";2019-06-26;28.491;4.26
"41145";2019-06-26;28.756;4.04
"41146";2019-06-26;29.011;4.01
"41147";2019-06-26;29.286;4.14
"41148";2019-06-26;29.776;4.14
"41912";2019-07-11;0.102;1.3
"41913";2019-07-11;0.357;1.48
"41914";2019-07-11;0.867;2.04
"41915";2019-07-11;1.366;2.35
"41916";2019-07-11;1.632;2.59
"41917";2019-07-11;2.131;2.65
"41918";2019-07-11;2.396;2.93
"41919";2019-07-11;2.661;2.72
"41920";2019-07-11;2.937;2.81
"41921";2019-07-11;3.416;2.96
"41922";2019-07-11;3.916;3.33
"41923";2019-07-11;4.181;3.64
"41924";2019-07-11;4.436;3.86
"41925";2019-07-11;4.691;4.01
"41926";2019-07-11;4.946;4.23
"41927";2019-07-11;5.211;4.23
"41928";2019-07-11;5.71;5.65
"41929";2019-07-11;5.965;5.09
"41930";2019-07-11;6.261;5.4
"41931";2019-07-11;6.761;7.28
"41932";2019-07-11;7.24;7.59
"41933";2019-07-11;7.495;5.43
"41934";2019-07-11;7.78;4.66
"41935";2019-07-11;8.28;3.61
"41936";2019-07-11;8.8;3.49
"41937";2019-07-11;9.31;3.92
"41938";2019-07-11;9.575;3.86
"41939";2019-07-11;10.054;4.14
"41940";2019-07-11;10.34;4.14
"41941";2019-07-11;10.84;4.14
"41942";2019-07-11;11.349;5.22
"41943";2019-07-11;11.859;4.91
"41944";2019-07-11;12.114;4.54
"41945";2019-07-11;12.369;5.31
"41946";2019-07-11;12.624;4.29
"41947";2019-07-11;13.144;5.09
"41948";2019-07-11;13.634;4.26
"41949";2019-07-11;13.909;5.03
"41950";2019-07-11;14.174;6.27
"41951";2019-07-11;14.664;5.43
"41952";2019-07-11;15.173;4.41
"41953";2019-07-11;15.428;4.54
"41954";2019-07-11;15.683;4.66
"41955";2019-07-11;15.938;4.6
"41956";2019-07-11;16.193;4.32
"41957";2019-07-11;16.448;4.57
"41958";2019-07-11;16.713;3.98
"41959";2019-07-11;16.968;3.73
"41960";2019-07-11;17.223;3.98
"41961";2019-07-11;17.743;5.4
"41962";2019-07-11;18.253;8.52
"41963";2019-07-11;18.773;8.49
"41964";2019-07-11;19.273;7.81
"41965";2019-07-11;19.782;6.61
"41966";2019-07-11;20.037;6.14
"41967";2019-07-11;20.292;4.2
"41968";2019-07-11;20.547;4.07
"41969";2019-07-11;20.802;3.49
"41970";2019-07-11;21.057;3.98
"41971";2019-07-11;21.312;5.37
"41972";2019-07-11;21.567;6.08
"41973";2019-07-11;21.842;5.9
"41974";2019-07-11;22.352;5.77
"41975";2019-07-11;22.852;6.91
"41976";2019-07-11;23.107;8.24
"41977";2019-07-11;23.362;8.92
"41978";2019-07-11;23.617;9.26
"41979";2019-07-11;24.137;7.93
"41980";2019-07-11;24.636;8.4
"41981";2019-07-11;24.891;7.01
"41982";2019-07-11;25.146;6.61
"41983";2019-07-11;25.422;5.22
"41984";2019-07-11;25.921;4.41
"41985";2019-07-11;26.186;3.83
"41986";2019-07-11;26.686;2.75
"41987";2019-07-11;26.951;2.72
"41988";2019-07-11;27.206;2.62
"41989";2019-07-11;27.471;2.9
"41990";2019-07-11;27.971;2.25
"41991";2019-07-11;28.226;2.25
"41992";2019-07-11;28.746;2.01
"41993";2019-07-11;29.256;1.98
"41994";2019-07-11;29.511;2.62
"42748";2019-07-24;0.265;0.28
"42749";2019-07-24;0.693;0.31
"42750";2019-07-24;1.183;0.52
"42751";2019-07-24;1.458;0.71
"42752";2019-07-24;1.968;0.96
"42753";2019-07-24;2.498;1.3
"42754";2019-07-24;2.978;1.76
"42755";2019-07-24;3.253;1.94
"42756";2019-07-24;3.753;2.19
"42757";2019-07-24;4.273;2.44
"42758";2019-07-24;4.772;2.75
"42759";2019-07-24;5.037;2.96
"42760";2019-07-24;5.527;2.96
"42761";2019-07-24;5.812;3.3
"42762";2019-07-24;6.302;3.73
"42763";2019-07-24;6.567;4.11
"42764";2019-07-24;6.832;4.29
"42765";2019-07-24;7.332;4.57
"42766";2019-07-24;7.842;4.72
"42767";2019-07-24;8.097;5.19
"42768";2019-07-24;8.351;5.43
"42769";2019-07-24;8.861;6.08
"42770";2019-07-24;9.116;6.64
"42771";2019-07-24;9.392;6.27
"42772";2019-07-24;9.881;6.82
"42773";2019-07-24;10.136;6.36
"42774";2019-07-24;10.411;7.07
"42775";2019-07-24;10.911;7.04
"42776";2019-07-24;11.176;6.51
"42777";2019-07-24;11.431;6.82
"42778";2019-07-24;11.931;7.28
"42779";2019-07-24;12.196;7.72
"42780";2019-07-24;12.695;7.69
"42781";2019-07-24;12.95;8.52
"42782";2019-07-24;13.216;8.06
"42783";2019-07-24;13.481;8.67
"42784";2019-07-24;13.991;8.89
"42785";2019-07-24;14.48;10.62
"42786";2019-07-24;14.755;12.56
"42787";2019-07-24;15.265;12.19
"42788";2019-07-24;15.52;12.87
"42789";2019-07-24;16.03;13.52
"42790";2019-07-24;16.285;13.43
"42791";2019-07-24;16.795;10.9
"42792";2019-07-24;17.06;13.49
"42793";2019-07-24;17.57;12.38
"42794";2019-07-24;17.825;14.35
"42795";2019-07-24;18.11;13.52
"42796";2019-07-24;18.579;10.99
"42797";2019-07-24;18.834;11.67
"42798";2019-07-24;19.099;11.61
"42799";2019-07-24;19.609;11.91
"42800";2019-07-24;19.864;11.3
"42801";2019-07-24;20.384;6.7
"42802";2019-07-24;20.894;4.85
"42803";2019-07-24;21.414;3.67
"42804";2019-07-24;21.903;4.11
"42805";2019-07-24;22.158;3.27
"42806";2019-07-24;22.424;3.4
"42807";2019-07-24;22.678;3.86
"42808";2019-07-24;22.933;3.73
"42809";2019-07-24;23.188;4.26
"42810";2019-07-24;23.708;4.51
"42811";2019-07-24;24.208;4.14
"42812";2019-07-24;24.463;4.63
"42813";2019-07-24;24.718;4.29
"42814";2019-07-24;24.983;4.23
"42815";2019-07-24;25.503;3.33
"42816";2019-07-24;25.758;3.52
"42817";2019-07-24;26.268;2.84
"42818";2019-07-24;26.768;3.12
"42819";2019-07-24;27.022;3.86
"42820";2019-07-24;27.277;3.24
"42821";2019-07-24;27.532;3.33
"42822";2019-07-24;27.828;3.86
"42823";2019-07-24;28.307;3.89
"42824";2019-07-24;28.838;3.61
"42825";2019-07-24;29.358;2.99
"42826";2019-07-24;29.837;2.62
"43572";2019-08-05;0.112;0.37
"43573";2019-08-05;0.377;0.43
"43574";2019-08-05;0.632;0.46
"43575";2019-08-05;0.908;0.43
"43576";2019-08-05;1.162;0.49
"43577";2019-08-05;1.417;0.59
"43578";2019-08-05;1.672;0.56
"43579";2019-08-05;1.958;0.62
"43580";2019-08-05;2.417;0.74
"43581";2019-08-05;2.682;0.8
"43582";2019-08-05;2.967;0.86
"43583";2019-08-05;3.436;0.99
"43584";2019-08-05;3.712;1.02
"43585";2019-08-05;4.211;1.08
"43586";2019-08-05;4.466;1.3
"43587";2019-08-05;4.742;1.39
"43588";2019-08-05;5.231;1.51
"43589";2019-08-05;5.496;1.57
"43590";2019-08-05;6.006;1.67
"43591";2019-08-05;6.261;1.67
"43592";2019-08-05;6.771;1.64
"43593";2019-08-05;7.026;1.98
"43594";2019-08-05;7.281;1.88
"43595";2019-08-05;7.536;2.38
"43596";2019-08-05;7.831;3.02
"43597";2019-08-05;8.321;3.09
"43598";2019-08-05;8.81;3.36
"43599";2019-08-05;9.075;3.02
"43600";2019-08-05;9.33;2.96
"43601";2019-08-05;9.84;2.87
"43602";2019-08-05;10.095;2.93
"43603";2019-08-05;10.35;3.12
"43604";2019-08-05;10.615;2.78
"43605";2019-08-05;11.125;2.78
"43606";2019-08-05;11.635;3.18
"43607";2019-08-05;11.89;3.43
"43608";2019-08-05;12.145;3.92
"43609";2019-08-05;12.665;4.29
"43610";2019-08-05;13.175;6.24
"43611";2019-08-05;13.685;8.8
"43612";2019-08-05;14.194;10.53
"43613";2019-08-05;14.715;14.17
"43614";2019-08-05;15.224;12.59
"43615";2019-08-05;15.724;11.45
"43616";2019-08-05;15.979;12.47
"43617";2019-08-05;16.234;11.17
"43618";2019-08-05;16.499;11.42
"43619";2019-08-05;16.764;11.11
"43620";2019-08-05;17.274;9.54
"43621";2019-08-05;17.529;8.55
"43622";2019-08-05;18.049;8.3
"43623";2019-08-05;18.549;7.25
"43624";2019-08-05;18.804;7.81
"43625";2019-08-05;19.303;7.62
"43626";2019-08-05;19.579;6.79
"43627";2019-08-05;20.078;6.39
"43628";2019-08-05;20.588;6.61
"43629";2019-08-05;20.843;6.2
"43630";2019-08-05;21.098;6.33
"43631";2019-08-05;21.363;6.05
"43632";2019-08-05;21.618;5.56
"43633";2019-08-05;22.138;5.9
"43634";2019-08-05;22.393;5.49
"43635";2019-08-05;22.668;5.46
"43636";2019-08-05;23.148;4.17
"43637";2019-08-05;23.423;4.35
"43638";2019-08-05;23.902;3.98
"43639";2019-08-05;24.177;3.86
"43640";2019-08-05;24.687;3.43
"43641";2019-08-05;24.942;3.92
"43642";2019-08-05;25.462;2.75
"43643";2019-08-05;25.962;2.9
"43644";2019-08-05;26.462;2.78
"43645";2019-08-05;26.717;2.59
"43646";2019-08-05;26.982;2.28
"43647";2019-08-05;27.247;2.5
"43648";2019-08-05;27.757;2.38
"43649";2019-08-05;28.287;2.28
"43650";2019-08-05;28.766;2.22
"43651";2019-08-05;29.021;1.98
"43652";2019-08-05;29.286;2.25
"43653";2019-08-05;29.551;2.5
"43654";2019-08-05;29.816;2.1
"44390";2019-08-28;0.275;1.05
"44391";2019-08-28;0.54;1.2
"44392";2019-08-28;1.081;1.23
"44393";2019-08-28;1.55;1.39
"44394";2019-08-28;1.805;1.42
"44395";2019-08-28;2.09;1.51
"44396";2019-08-28;2.345;1.54
"44397";2019-08-28;2.845;1.7
"44398";2019-08-28;3.12;1.6
"44399";2019-08-28;3.6;1.67
"44400";2019-08-28;3.855;1.76
"44401";2019-08-28;4.12;1.67
"44402";2019-08-28;4.385;1.73
"44403";2019-08-28;4.874;2.07
"44404";2019-08-28;5.139;2.31
"44405";2019-08-28;5.649;2.81
"44406";2019-08-28;6.159;3.18
"44407";2019-08-28;6.414;3.27
"44408";2019-08-28;6.669;3.4
"44409";2019-08-28;6.934;3.67
"44410";2019-08-28;7.189;3.83
"44411";2019-08-28;7.454;3.73
"44412";2019-08-28;7.729;3.92
"44413";2019-08-28;8.219;4.63
"44414";2019-08-28;8.739;4.44
"44415";2019-08-28;9.228;4.11
"44416";2019-08-28;9.494;4.23
"44417";2019-08-28;10.003;2.99
"44418";2019-08-28;10.513;2.59
"44419";2019-08-28;10.778;2.25
"44420";2019-08-28;11.278;2.22
"44421";2019-08-28;11.808;2.44
"44422";2019-08-28;12.308;1.7
"44423";2019-08-28;12.573;1.57
"44424";2019-08-28;13.063;1.39
"44425";2019-08-28;13.317;1.54
"44426";2019-08-28;13.583;1.39
"44427";2019-08-28;13.848;1.54
"44428";2019-08-28;14.358;1.54
"44429";2019-08-28;14.867;1.67
"44430";2019-08-28;15.357;1.51
"44431";2019-08-28;15.632;1.54
"44432";2019-08-28;16.132;1.64
"44433";2019-08-28;16.397;1.36
"44434";2019-08-28;16.907;1.3
"44435";2019-08-28;17.172;1.54
"44436";2019-08-28;17.672;1.36
"44437";2019-08-28;18.202;1.36
"44438";2019-08-28;18.691;1.36
"44439";2019-08-28;18.967;1.36
"44440";2019-08-28;19.456;1.3
"44441";2019-08-28;19.721;1.23
"44442";2019-08-28;19.986;1.27
"44443";2019-08-28;20.517;1.51
"44444";2019-08-28;20.996;1.2
"44445";2019-08-28;21.251;1.02
"44446";2019-08-28;21.506;1.14
"44447";2019-08-28;21.771;1.17
"44448";2019-08-28;22.046;1.3
"44449";2019-08-28;22.536;1.11
"44450";2019-08-28;22.821;1.17
"44451";2019-08-28;23.311;1.11
"44452";2019-08-28;23.81;1.11
"44453";2019-08-28;24.086;1.08
"44454";2019-08-28;24.575;0.99
"44455";2019-08-28;24.84;1.02
"44456";2019-08-28;25.105;1.05
"44457";2019-08-28;25.605;1.14
"44458";2019-08-28;25.86;1.17
"44459";2019-08-28;26.115;1.11
"44460";2019-08-28;26.4;1.3
"44461";2019-08-28;26.87;1.23
"44462";2019-08-28;27.145;1.36
"44463";2019-08-28;27.41;1.11
"44464";2019-08-28;27.899;1.14
"44465";2019-08-28;28.165;1.33
"44466";2019-08-28;28.674;1.42
"44467";2019-08-28;28.929;1.67
"44468";2019-08-28;29.194;1.54
"44469";2019-08-28;29.715;1.39
"44470";2019-08-28;29.969;1.45
"45223";2019-09-11;0.275;1.33
"45224";2019-09-11;0.785;1.08
"45225";2019-09-11;1.305;1.3
"45226";2019-09-11;1.581;1.48
"45227";2019-09-11;2.06;1.45
"45228";2019-09-11;2.315;1.48
"45229";2019-09-11;2.57;1.45
"45230";2019-09-11;2.825;1.45
"45231";2019-09-11;3.08;1.42
"45232";2019-09-11;3.345;1.33
"45233";2019-09-11;3.6;1.42
"45234";2019-09-11;3.865;1.39
"45235";2019-09-11;4.385;1.67
"45236";2019-09-11;4.874;1.7
"45237";2019-09-11;5.129;1.73
"45238";2019-09-11;5.649;1.73
"45239";2019-09-11;6.149;1.85
"45240";2019-09-11;6.414;1.98
"45241";2019-09-11;6.914;2.04
"45242";2019-09-11;7.169;2.1
"45243";2019-09-11;7.434;2.16
"45244";2019-09-11;7.689;2.04
"45245";2019-09-11;8.209;2.04
"45246";2019-09-11;8.719;2.47
"45247";2019-09-11;9.259;2.87
"45248";2019-09-11;9.728;3.18
"45249";2019-09-11;10.014;3.21
"45250";2019-09-11;10.493;4.04
"45251";2019-09-11;10.768;3.77
"45252";2019-09-11;11.268;4.38
"45253";2019-09-11;11.533;4.23
"45254";2019-09-11;11.788;5
"45255";2019-09-11;12.043;4.97
"45256";2019-09-11;12.553;4.11
"45257";2019-09-11;13.052;5.09
"45258";2019-09-11;13.317;5.59
"45259";2019-09-11;13.817;5.34
"45260";2019-09-11;14.072;6.45
"45261";2019-09-11;14.327;5.99
"45262";2019-09-11;14.592;6.27
"45263";2019-09-11;14.857;5.96
"45264";2019-09-11;15.357;5.93
"45265";2019-09-11;15.622;5.93
"45266";2019-09-11;15.887;5.37
"45267";2019-09-11;16.162;5.93
"45268";2019-09-11;16.632;7.1
"45269";2019-09-11;16.886;6.98
"45270";2019-09-11;17.162;6.88
"45271";2019-09-11;17.672;5.62
"45272";2019-09-11;18.202;3.67
"45273";2019-09-11;18.691;3.95
"45274";2019-09-11;18.946;3.92
"45275";2019-09-11;19.446;5.06
"45276";2019-09-11;19.711;5.28
"45277";2019-09-11;19.986;4.66
"45278";2019-09-11;20.476;4.01
"45279";2019-09-11;20.731;3.98
"45280";2019-09-11;20.986;3.18
"45281";2019-09-11;21.241;3.58
"45282";2019-09-11;21.496;3.58
"45283";2019-09-11;21.751;2.81
"45284";2019-09-11;22.016;2.28
"45285";2019-09-11;22.281;2.38
"45286";2019-09-11;22.536;2.65
"45287";2019-09-11;23.025;1.85
"45288";2019-09-11;23.29;1.76
"45289";2019-09-11;23.545;1.82
"45290";2019-09-11;23.8;1.7
"45291";2019-09-11;24.065;1.91
"45292";2019-09-11;24.565;2.01
"45293";2019-09-11;24.84;1.73
"45294";2019-09-11;25.33;1.88
"45295";2019-09-11;25.595;1.85
"45296";2019-09-11;26.105;1.76
"45297";2019-09-11;26.36;1.82
"45298";2019-09-11;26.615;1.7
"45299";2019-09-11;26.87;1.51
"45300";2019-09-11;27.145;1.45
"45301";2019-09-11;27.634;1.36
"45302";2019-09-11;27.93;1.36
"45303";2019-09-11;28.419;1.23
"45304";2019-09-11;28.909;1.23
"45305";2019-09-11;29.184;1.33
"45306";2019-09-11;29.694;1.27
"45307";2019-09-11;29.959;1.39
"46057";2019-09-24;0.275;1.57
"46058";2019-09-24;0.551;1.76
"46059";2019-09-24;1.04;1.7
"46060";2019-09-24;1.295;1.73
"46061";2019-09-24;1.795;1.82
"46062";2019-09-24;2.06;1.82
"46063";2019-09-24;2.335;1.94
"46064";2019-09-24;2.855;1.91
"46065";2019-09-24;3.334;1.98
"46066";2019-09-24;3.589;1.79
"46067";2019-09-24;3.844;1.88
"46068";2019-09-24;4.099;1.76
"46069";2019-09-24;4.354;1.82
"46070";2019-09-24;4.609;1.98
"46071";2019-09-24;4.895;1.76
"46072";2019-09-24;5.415;1.76
"46073";2019-09-24;5.904;1.67
"46074";2019-09-24;6.169;1.6
"46075";2019-09-24;6.434;1.64
"46076";2019-09-24;6.934;2.01
"46077";2019-09-24;7.454;2.35
"46078";2019-09-24;7.944;2.35
"46079";2019-09-24;8.199;2.19
"46080";2019-09-24;8.739;2.16
"46081";2019-09-24;9.218;1.82
"46082";2019-09-24;9.504;1.91
"46083";2019-09-24;10.014;2.07
"46084";2019-09-24;10.534;2.22
"46085";2019-09-24;11.003;2.35
"46086";2019-09-24;11.288;2.69
"46087";2019-09-24;11.788;2.28
"46088";2019-09-24;12.277;4.29
"46089";2019-09-24;12.543;4.97
"46090";2019-09-24;12.797;7.32
"46091";2019-09-24;13.052;8.77
"46092";2019-09-24;13.328;8.58
"46093";2019-09-24;13.817;8.86
"46094";2019-09-24;14.072;9.85
"46095";2019-09-24;14.337;9.51
"46096";2019-09-24;14.602;7.66
"46097";2019-09-24;15.122;5.49
"46098";2019-09-24;15.377;5.12
"46099";2019-09-24;15.887;4.97
"46100";2019-09-24;16.142;4.72
"46101";2019-09-24;16.407;3.83
"46102";2019-09-24;16.897;4.14
"46103";2019-09-24;17.162;3.61
"46104";2019-09-24;17.458;3.3
"46105";2019-09-24;17.978;2.44
"46106";2019-09-24;18.233;2.87
"46107";2019-09-24;18.742;2.53
"46108";2019-09-24;19.242;2.25
"46109";2019-09-24;19.507;2.1
"46110";2019-09-24;19.956;1.94
"46111";2019-09-24;20.262;1.91
"46112";2019-09-24;20.547;1.82
"46113";2019-09-24;20.812;1.94
"46114";2019-09-24;21.241;1.7
"46115";2019-09-24;21.496;1.67
"46116";2019-09-24;21.751;1.79
"46117";2019-09-24;22.087;1.67
"46118";2019-09-24;22.597;1.57
"46119";2019-09-24;23.025;1.67
"46120";2019-09-24;23.341;1.6
"46121";2019-09-24;23.81;1.51
"46122";2019-09-24;24.075;1.36
"46123";2019-09-24;24.351;1.17
"46124";2019-09-24;24.83;1.02
"46125";2019-09-24;25.136;1.11
"46126";2019-09-24;25.646;1.02
"46127";2019-09-24;25.931;0.96
"46128";2019-09-24;26.36;0.83
"46129";2019-09-24;26.676;0.8
"46130";2019-09-24;27.216;0.68
"46131";2019-09-24;27.481;0.71
"46132";2019-09-24;27.93;0.59
"46133";2019-09-24;28.47;0.59
"46134";2019-09-24;28.756;0.59
"46135";2019-09-24;29.215;0.52
"46136";2019-09-24;29.511;0.52
"46875";2019-10-14;0.184;0.43
"46876";2019-10-14;0.438;0.49
"46877";2019-10-14;0.724;0.4
"46878";2019-10-14;1.203;0.56
"46879";2019-10-14;1.479;0.96
"46880";2019-10-14;1.988;1.27
"46881";2019-10-14;2.488;1.33
"46882";2019-10-14;2.753;1.36
"46883";2019-10-14;3.018;1.27
"46884";2019-10-14;3.518;1.39
"46885";2019-10-14;3.783;1.48
"46886";2019-10-14;4.273;1.67
"46887";2019-10-14;4.548;1.79
"46888";2019-10-14;5.037;1.91
"46889";2019-10-14;5.303;1.98
"46890";2019-10-14;5.557;1.98
"46891";2019-10-14;5.812;2.13
"46892";2019-10-14;6.078;2.22
"46893";2019-10-14;6.343;2.38
"46894";2019-10-14;6.598;2.5
"46895";2019-10-14;7.087;2.62
"46896";2019-10-14;7.342;2.65
"46897";2019-10-14;7.597;2.47
"46898";2019-10-14;7.852;2.5
